post_id,account,days_since_last_post,days_since_first_post,post_number,posts_per_week,engagement_trend_7d,engagement_std_7d,posting_consistency,avg_gap_between_posts,is_after_pause,is_morning,is_afternoon,is_evening
3413825099118809662,faperta.unja.official,0.005046296296296296,140.97265046296297,173,8.540969445550804,66.75,51.616027411205195,1.924984694490495,0.8243719541910332,0,0,0,0
3413825099118809662,faperta.unja.official,0.005046296296296296,140.97265046296297,173,8.540969445550804,66.75,51.616027411205195,1.924984694490495,0.8243719541910332,0,0,0,0
3413825099118809662,faperta.unja.official,0.005046296296296296,140.97265046296297,173,8.540969445550804,66.75,51.616027411205195,1.924984694490495,0.8243719541910332,0,0,0,0
3413825099118809662,faperta.unja.official,0.005046296296296296,140.97265046296297,173,8.540969445550804,66.75,51.616027411205195,1.924984694490495,0.8243719541910332,0,0,0,0
3413825099118809662,faperta.unja.official,0.005046296296296296,140.97265046296297,173,8.540969445550804,66.75,51.616027411205195,1.924984694490495,0.8243719541910332,0,0,0,0
3413830891494608243,faperta.unja.official,0.00798611111111111,140.98063657407408,179,8.838593840067972,81.42857142857143,41.76069975414737,1.8977820982780456,0.796455652333124,0,0,0,0
3413830891494608243,faperta.unja.official,0.00798611111111111,140.98063657407408,179,8.838593840067972,81.42857142857143,41.76069975414737,1.8977820982780456,0.796455652333124,0,0,0,0
3413830891494608243,faperta.unja.official,0.00798611111111111,140.98063657407408,179,8.838593840067972,81.42857142857143,41.76069975414737,1.8977820982780456,0.796455652333124,0,0,0,0
3413830891494608243,faperta.unja.official,0.00798611111111111,140.98063657407408,179,8.838593840067972,81.42857142857143,41.76069975414737,1.8977820982780456,0.796455652333124,0,0,0,0
3413830891494608243,faperta.unja.official,0.00798611111111111,140.98063657407408,179,8.838593840067972,81.42857142857143,41.76069975414737,1.8977820982780456,0.796455652333124,0,0,0,0
3414560851402380161,faperta.unja.official,1.0071527777777778,141.98778935185186,184,9.08635420529497,104.05555555555556,56.294887681608955,1.8759156850994498,0.7746188822751322,0,0,0,0
3414560851402380161,faperta.unja.official,1.0071527777777778,141.98778935185186,184,9.08635420529497,104.05555555555556,56.294887681608955,1.8759156850994498,0.7746188822751322,0,0,0,0
3414560851402380161,faperta.unja.official,1.0071527777777778,141.98778935185186,184,9.08635420529497,104.05555555555556,56.294887681608955,1.8759156850994498,0.7746188822751322,0,0,0,0
3414560851402380161,faperta.unja.official,1.0071527777777778,141.98778935185186,184,9.08635420529497,104.05555555555556,56.294887681608955,1.8759156850994498,0.7746188822751322,0,0,0,0
3414609734757033487,faperta.unja.official,0.06746527777777778,142.05525462962962,188,9.219102614213126,129.5,74.9506186638592,1.8581892655653438,0.7633752115690958,0,0,0,0
3415475099590653698,faperta.unja.official,1.1939583333333332,143.24921296296296,189,9.264000852563402,163.23529411764707,56.04744576223423,1.8538860086910096,0.7596537680728856,0,1,0,0
3415475099590653698,faperta.unja.official,1.1939583333333332,143.24921296296296,189,9.264000852563402,163.23529411764707,56.04744576223423,1.8538860086910096,0.7596537680728856,0,1,0,0
3415475099590653698,faperta.unja.official,1.1939583333333332,143.24921296296296,189,9.264000852563402,163.23529411764707,56.04744576223423,1.8538860086910096,0.7596537680728856,0,1,0,0
3415475099590653698,faperta.unja.official,1.1939583333333332,143.24921296296296,189,9.264000852563402,163.23529411764707,56.04744576223423,1.8538860086910096,0.7596537680728856,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3415492687792142414,faperta.unja.official,0.024270833333333332,143.2734837962963,193,9.382250500374413,150.04761904761904,57.35109082700711,1.8369943793957113,0.7499958793872407,0,1,0,0
3417633038589990383,faperta.unja.official,2.953125,146.2266087962963,200,9.722664397415944,148.03571428571428,49.4873587620988,1.8093495302223908,0.7236034535166481,0,1,0,0
3417633038589990383,faperta.unja.official,2.953125,146.2266087962963,200,9.722664397415944,148.03571428571428,49.4873587620988,1.8093495302223908,0.7236034535166481,0,1,0,0
3417633038589990383,faperta.unja.official,2.953125,146.2266087962963,200,9.722664397415944,148.03571428571428,49.4873587620988,1.8093495302223908,0.7236034535166481,0,1,0,0
3417633038589990383,faperta.unja.official,2.953125,146.2266087962963,200,9.722664397415944,148.03571428571428,49.4873587620988,1.8093495302223908,0.7236034535166481,0,1,0,0
3418368136612373967,faperta.unja.official,1.0142361111111111,147.24084490740742,204,9.717793578729236,136.28125,55.95864508436046,1.8003170843868013,0.723894102951962,0,1,0,0
3418368136612373967,faperta.unja.official,1.0142361111111111,147.24084490740742,204,9.717793578729236,136.28125,55.95864508436046,1.8003170843868013,0.723894102951962,0,1,0,0
3418368136612373967,faperta.unja.official,1.0142361111111111,147.24084490740742,204,9.717793578729236,136.28125,55.95864508436046,1.8003170843868013,0.723894102951962,0,1,0,0
3418368136612373967,faperta.unja.official,1.0142361111111111,147.24084490740742,204,9.717793578729236,136.28125,55.95864508436046,1.8003170843868013,0.723894102951962,0,1,0,0
3418368136612373967,faperta.unja.official,1.0142361111111111,147.24084490740742,204,9.717793578729236,136.28125,55.95864508436046,1.8003170843868013,0.723894102951962,0,1,0,0
3418371159388429613,faperta.unja.official,0.004178240740740741,147.24502314814814,209,9.888560480046195,126.24324324324324,57.95899192312392,1.781263137253862,0.7113084295043837,0,1,0,0
3418371159388429613,faperta.unja.official,0.004178240740740741,147.24502314814814,209,9.888560480046195,126.24324324324324,57.95899192312392,1.781263137253862,0.7113084295043837,0,1,0,0
3418371159388429613,faperta.unja.official,0.004178240740740741,147.24502314814814,209,9.888560480046195,126.24324324324324,57.95899192312392,1.781263137253862,0.7113084295043837,0,1,0,0
3419106855032172661,faperta.unja.official,1.0150578703703703,148.26008101851852,212,10.030899302545125,119.64285714285714,62.07057768183421,1.7704477528516083,0.7011667768959435,0,1,0,0
3419106855032172661,faperta.unja.official,1.0150578703703703,148.26008101851852,212,10.030899302545125,119.64285714285714,62.07057768183421,1.7704477528516083,0.7011667768959435,0,1,0,0
3419106855032172661,faperta.unja.official,1.0150578703703703,148.26008101851852,212,10.030899302545125,119.64285714285714,62.07057768183421,1.7704477528516083,0.7011667768959435,0,1,0,0
3419106855032172661,faperta.unja.official,1.0150578703703703,148.26008101851852,212,10.030899302545125,119.64285714285714,62.07057768183421,1.7704477528516083,0.7011667768959435,0,1,0,0
