post_id,account,emoji_count,unique_emoji_count,emoji_diversity,emoji_at_start,emoji_at_end,emoji_density,exclamation_count,question_count,all_caps_count,all_caps_ratio,multi_punct_count,cta_keyword_count,positive_word_count,negative_word_count,sentiment_polarity,sentiment_strength
2901999038528335145,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,6,0.06976744186046512,0,1,0,0,0.0,0
2902527737736748595,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4434589800443459,0,0,2,0.03333333333333333,0,1,0,0,0.0,0
2902527737736748595,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4434589800443459,0,0,2,0.03333333333333333,0,1,0,0,0.0,0
2902527737736748595,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4434589800443459,0,0,2,0.03333333333333333,0,1,0,0,0.0,0
2902527737736748595,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4434589800443459,0,0,2,0.03333333333333333,0,1,0,0,0.0,0
2902527737736748595,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4434589800443459,0,0,2,0.03333333333333333,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2902961663914842395,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,8,0.06837606837606838,0,1,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2904443469264743270,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.9478672985781991,0,0,1,0.038461538461538464,0,0,0,0,0.0,0
2905130404552351823,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.0638297872340425,0,0,0,0.0,0,0,0,0,0.0,0
2905130404552351823,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.0638297872340425,0,0,0,0.0,0,0,0,0,0.0,0
2905130404552351823,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.0638297872340425,0,0,0,0.0,0,0,0,0,0.0,0
2905130404552351823,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.0638297872340425,0,0,0,0.0,0,0,0,0,0.0,0
2905130404552351823,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.0638297872340425,0,0,0,0.0,0,0,0,0,0.0,0
2905130404552351823,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.0638297872340425,0,0,0,0.0,0,0,0,0,0.0,0
2906017688591959837,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.5319148936170213,0,0,1,0.018518518518518517,0,0,0,0,0.0,0
2906492602687684655,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
2908028081467306260,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8583690987124464,0,0,0,0.0,0,2,0,0,0.0,0
2908028081467306260,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8583690987124464,0,0,0,0.0,0,2,0,0,0.0,0
2908258493842854570,fhunjaofficial,0,0,0.0,0,0,0.0,4,0,1,0.011111111111111112,1,1,0,0,0.0,0
2908779690543661536,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.32573289902280134,0,0,5,0.056818181818181816,0,1,1,0,1.0,1
2910368420191426341,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.4388489208633095,0,0,1,0.05263157894736842,0,0,2,0,1.0,2
2910368420191426341,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.4388489208633095,0,0,1,0.05263157894736842,0,0,2,0,1.0,2
2910368420191426341,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.4388489208633095,0,0,1,0.05263157894736842,0,0,2,0,1.0,2
2910368420191426341,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.4388489208633095,0,0,1,0.05263157894736842,0,0,2,0,1.0,2
2910368420191426341,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.4388489208633095,0,0,1,0.05263157894736842,0,0,2,0,1.0,2
2910368420191426341,fhunjaofficial,2,1,-1.4426951601859516e-10,1,1,1.4388489208633095,0,0,1,0.05263157894736842,0,0,2,0,1.0,2
2910831419511409492,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,1.2048192771084338,0,0,0,0.0,0,0,0,0,0.0,0
2925630155630562150,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.1763668430335097,0,0,13,0.08280254777070063,0,0,1,2,-0.3333333333333333,3
2925630155630562150,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.1763668430335097,0,0,13,0.08280254777070063,0,0,1,2,-0.3333333333333333,3
2925630155630562150,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.1763668430335097,0,0,13,0.08280254777070063,0,0,1,2,-0.3333333333333333,3
2925630155630562150,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.1763668430335097,0,0,13,0.08280254777070063,0,0,1,2,-0.3333333333333333,3
2931445003215277259,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.33444816053511706,0,0,0,0.0,0,0,0,0,0.0,0
2931445003215277259,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.33444816053511706,0,0,0,0.0,0,0,0,0,0.0,0
2931445003215277259,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.33444816053511706,0,0,0,0.0,0,0,0,0,0.0,0
2931445003215277259,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.33444816053511706,0,0,0,0.0,0,0,0,0,0.0,0
2931445003215277259,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.33444816053511706,0,0,0,0.0,0,0,0,0,0.0,0
2932032746580126536,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,22,0.7333333333333333,0,1,0,0,0.0,0
2932555930941682809,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.3853564547206166,0,0,5,0.07462686567164178,0,0,0,0,0.0,0
2932555930941682809,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.3853564547206166,0,0,5,0.07462686567164178,0,0,0,0,0.0,0
2932555930941682809,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.3853564547206166,0,0,5,0.07462686567164178,0,0,0,0,0.0,0
2932555930941682809,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.3853564547206166,0,0,5,0.07462686567164178,0,0,0,0,0.0,0
2935776273504349924,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,10,0.08196721311475409,0,0,0,0,0.0,0
2935776273504349924,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,10,0.08196721311475409,0,0,0,0,0.0,0
2943029693519301731,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,1.36986301369863,0,0,0,0.0,0,0,0,0,0.0,0
2945215250653178622,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.25412960609911056,0,0,0,0.0,0,0,1,0,1.0,1
2945215250653178622,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.25412960609911056,0,0,0,0.0,0,0,1,0,1.0,1
2945215250653178622,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.25412960609911056,0,0,0,0.0,0,0,1,0,1.0,1
2945215250653178622,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.25412960609911056,0,0,0,0.0,0,0,1,0,1.0,1
2945215250653178622,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.25412960609911056,0,0,0,0.0,0,0,1,0,1.0,1
2945215250653178622,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.25412960609911056,0,0,0,0.0,0,0,1,0,1.0,1
2957198645055278517,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.5249343832020997,0,0,3,0.06,0,0,2,0,1.0,2
2959715149902677062,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4123711340206186,0,0,2,0.029411764705882353,0,0,3,1,0.5,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2961147331091223076,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.13210039630118892,0,0,4,0.021621621621621623,0,1,4,0,1.0,4
2966218074917175787,fhunjaofficial,8,1,-1.4426951601859516e-10,0,0,0.7332722273143905,0,0,3,0.02097902097902098,0,2,0,0,0.0,0
2967361374768337466,fhunjaofficial,3,2,0.9182958337659504,1,0,0.5725190839694656,2,0,0,0.0,0,1,0,0,0.0,0
2967700302138652642,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,2,0.05714285714285714,0,2,0,0,0.0,0
2967700302138652642,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,2,0.05714285714285714,0,2,0,0,0.0,0
2968249996207598486,fhunjaofficial,6,3,1.2516291669550144,1,1,1.5625,3,0,4,0.07692307692307693,1,1,1,0,1.0,1
2968266107691535522,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4434589800443459,0,0,0,0.0,0,0,4,0,1.0,4
2989248386332961969,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,1.1976047904191618,0,0,0,0.0,0,0,0,0,0.0,0
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993038232088222025,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4914004914004914,0,0,0,0.0,0,0,1,0,1.0,1
2993591954614944983,fhunjaofficial,0,0,0.0,0,0,0.0,3,0,5,0.09433962264150944,1,3,1,0,1.0,1
2993591954614944983,fhunjaofficial,0,0,0.0,0,0,0.0,3,0,5,0.09433962264150944,1,3,1,0,1.0,1
2998153342070962947,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.009433962264150943,0,0,0,0,0.0,0
2998153342070962947,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.009433962264150943,0,0,0,0,0.0,0
2998153342070962947,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.009433962264150943,0,0,0,0,0.0,0
3000685670064341208,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,1.0,1
3002158430196313476,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.05263157894736842,0,0,1,0,1.0,1
3005521310811533749,fhunjaofficial,1,1,-1.4426951601859516e-10,0,1,1.0416666666666665,0,0,0,0.0,0,0,0,0,0.0,0
3005522104558404332,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.22727272727272727,0,0,0,0.0,0,0,3,0,1.0,3
3005522814955978467,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,2,0,1.0,2
3008253010775681978,fhunjaofficial,5,2,0.9709505941661296,1,0,1.65016501650165,0,0,5,0.14285714285714285,0,1,0,0,0.0,0
3009599733364356065,fhunjaofficial,4,2,0.9999999997114609,1,1,3.5398230088495577,0,0,0,0.0,0,0,0,0,0.0,0
3024948765246822311,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,1.2048192771084338,3,0,2,0.09090909090909091,1,0,0,0,0.0,0
3026181021378335243,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,18,1.0,0,1,0,0,0.0,0
3031620552135089669,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.4016064257028112,0,0,4,0.06557377049180328,0,0,0,0,0.0,0
3032120641660330314,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.016,0,1,3,0,1.0,3
3032120641660330314,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.016,0,1,3,0,1.0,3
3032120641660330314,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.016,0,1,3,0,1.0,3
3037253120477461466,fhunjaofficial,4,2,0.8112781241705938,1,0,1.2048192771084338,0,0,2,0.046511627906976744,0,0,1,0,1.0,1
3041615422782424940,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.08333333333333333,0,0,0,0,0.0,0
3041615422782424940,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.08333333333333333,0,0,0,0,0.0,0
3041615422782424940,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.08333333333333333,0,0,0,0,0.0,0
3048782451629031060,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,0,0.0,0,0,0,0,0.0,0
3048782451629031060,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,0,0.0,0,0,0,0,0.0,0
3048782451629031060,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,0,0.0,0,0,0,0,0.0,0
3048782451629031060,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,0,0.0,0,0,0,0,0.0,0
3048782451629031060,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.8130081300813009,0,0,0,0.0,0,0,0,0,0.0,0
3052588610735455985,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.05952380952380952,0,0,0,0,0.0,0
3052588610735455985,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.05952380952380952,0,0,0,0,0.0,0
3052588610735455985,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.05952380952380952,0,0,0,0,0.0,0
3052588610735455985,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.05952380952380952,0,0,0,0,0.0,0
3052588610735455985,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.05952380952380952,0,0,0,0,0.0,0
3053688236750314936,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3053688236750314936,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3053688236750314936,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3053688236750314936,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3053688236750314936,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3053694695248702426,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.043478260869565216,0,0,0,0,0.0,0
3054607927693935230,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.07246376811594203,0,0,0,0,0.0,0
3054640877508664896,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.09333333333333334,0,0,0,0,0.0,0
3054640877508664896,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.09333333333333334,0,0,0,0,0.0,0
3054640877508664896,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.09333333333333334,0,0,0,0,0.0,0
3054640877508664896,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.09333333333333334,0,0,0,0,0.0,0
3063339752973008411,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3064498177597178763,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,1.098901098901099,0,0,1,0.038461538461538464,0,0,1,0,1.0,1
3075697599769667006,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3085706334361559836,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,1.0,1
3085816365353918917,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.034482758620689655,0,0,2,0,1.0,2
3108245507928493900,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,1.0,1
3114734137471733012,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,3,0.10714285714285714,0,0,0,0,0.0,0
3114737433297033217,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.0958904109589041,0,2,0,0,0.0,0
3114737433297033217,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.0958904109589041,0,2,0,0,0.0,0
3114737433297033217,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,7,0.0958904109589041,0,2,0,0,0.0,0
3116789276546188509,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.03225806451612903,0,0,0,0,0.0,0
3116792446584559754,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,1,0.030303030303030304,0,0,1,0,1.0,1
3117500502075191668,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3117833972949440856,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3130047090722993791,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.6993006993006993,0,0,2,0.05405405405405406,0,1,0,0,0.0,0
3131367068265083481,fhunjaofficial,2,1,-1.4426951601859516e-10,1,0,0.40816326530612246,0,0,8,0.1095890410958904,0,0,0,0,0.0,0
3144521364795821843,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.028985507246376812,0,0,4,0,1.0,4
3144521364795821843,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.028985507246376812,0,0,4,0,1.0,4
3144521364795821843,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.028985507246376812,0,0,4,0,1.0,4
3144521364795821843,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.028985507246376812,0,0,4,0,1.0,4
3144521364795821843,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.028985507246376812,0,0,4,0,1.0,4
3144521364795821843,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.028985507246376812,0,0,4,0,1.0,4
3205967579294886649,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3301088709852196715,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.03571428571428571,0,0,0,0,0.0,0
3301088709852196715,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.03571428571428571,0,0,0,0,0.0,0
3301088709852196715,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.03571428571428571,0,0,0,0,0.0,0
3301088709852196715,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.03571428571428571,0,0,0,0,0.0,0
3301088709852196715,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,4,0.03571428571428571,0,0,0,0,0.0,0
3301130443260910364,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.05263157894736842,0,1,0,0,0.0,0
3301130443260910364,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.05263157894736842,0,1,0,0,0.0,0
3302250131084781827,fhunjaofficial,0,0,0.0,0,0,0.0,1,0,0,0.0,0,0,2,0,1.0,2
3309502653142670887,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,2,0.15384615384615385,0,0,0,0,0.0,0
3617704146511701665,fhunjaofficial,2,2,0.9999999997114609,1,0,1.1560693641618496,2,0,4,0.15384615384615385,0,0,0,0,0.0,0
3617723666727112876,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,11,0.13253012048192772,0,0,0,0,0.0,0
3618256764367548512,fhunjaofficial,4,4,1.9999999994229218,1,0,1.0810810810810811,3,1,9,0.15517241379310345,0,0,0,0,0.0,0
3618539865509505248,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,12,0.15384615384615385,0,0,1,0,1.0,1
3619124403386313545,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,5,0.08771929824561403,0,0,1,0,1.0,1
3619146059483943524,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,9,0.09473684210526316,0,0,0,0,0.0,0
3619825582089144257,fhunjaofficial,3,3,1.5849625002883474,1,0,1.0714285714285714,0,0,0,0.0,0,0,1,0,1.0,1
3620545477487498338,fhunjaofficial,2,2,0.9999999997114609,0,1,0.3883495145631068,2,0,5,0.06756756756756757,0,0,3,0,1.0,3
3621206712373537523,fhunjaofficial,1,1,-1.4426951601859516e-10,1,0,0.22522522522522523,1,0,12,0.21052631578947367,0,0,0,0,0.0,0
3621206712373537523,fhunjaofficial,1,1,-1.4426951601859516e-10,1,0,0.22522522522522523,1,0,12,0.21052631578947367,0,0,0,0,0.0,0
3623438778498625542,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,1.0,1
3626894206851265788,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,6,0.05555555555555555,0,0,0,0,0.0,0
3628645574574259734,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,6,0.0759493670886076,0,0,0,0,0.0,0
3628647058904761625,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,6,0.09523809523809523,0,0,1,0,1.0,1
3636346059095560275,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,1.0,1
3642062334929421674,fhunjaofficial,7,7,2.8073549210477178,1,0,0.6039689387402933,0,0,20,0.12578616352201258,0,0,2,0,1.0,2
3642062637884139267,fhunjaofficial,1,1,-1.4426951601859516e-10,0,0,0.09671179883945842,0,0,7,0.05511811023622047,0,0,2,0,1.0,2
3642062928188797249,fhunjaofficial,2,2,0.9999999997114609,1,0,0.24906600249066002,0,0,8,0.08421052631578947,0,0,0,0,0.0,0
3648402401167889052,fhunjaofficial,3,3,1.5849625002883474,0,0,0.5291005291005291,0,0,0,0.0,0,0,3,1,0.5,4
3685674355750776690,fhunjaofficial,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0
3693690200544271489,fhunjaofficial,2,2,0.9999999997114609,0,0,1.1494252873563218,2,0,1,0.04,0,0,0,0,0.0,0
3696486371029604660,fhunjaofficial,1,1,-1.4426951601859516e-10,0,0,0.26246719160104987,1,0,1,0.020833333333333332,0,0,1,0,1.0,1
3697533101678387579,fhunjaofficial,3,3,1.5849625002883474,0,1,0.5893909626719057,2,0,5,0.06756756756756757,0,0,0,0,0.0,0
3698762093970388241,fhunjaofficial,8,7,2.749999998990113,1,0,1.4814814814814816,0,0,9,0.125,0,2,0,0,0.0,0
3698762093970388241,fhunjaofficial,8,7,2.749999998990113,1,0,1.4814814814814816,0,0,9,0.125,0,2,0,0,0.0,0
3698762093970388241,fhunjaofficial,8,7,2.749999998990113,1,0,1.4814814814814816,0,0,9,0.125,0,2,0,0,0.0,0
3698802087288182123,fhunjaofficial,1,1,-1.4426951601859516e-10,0,0,0.2785515320334262,0,0,6,0.13333333333333333,0,0,1,0,1.0,1
3698802087288182123,fhunjaofficial,1,1,-1.4426951601859516e-10,0,0,0.2785515320334262,0,0,6,0.13333333333333333,0,0,1,0,1.0,1
3698802087288182123,fhunjaofficial,1,1,-1.4426951601859516e-10,0,0,0.2785515320334262,0,0,6,0.13333333333333333,0,0,1,0,1.0,1
3698802087288182123,fhunjaofficial,1,1,-1.4426951601859516e-10,0,0,0.2785515320334262,0,0,6,0.13333333333333333,0,0,1,0,1.0,1
